cpt_slug,post_title,tax_categorias_empreendimentos,tax_tipo_atrativo,tax_rotas_turisticas,resumo_historico,endereco_localizacao,entrada,horario_de_visitacao,guia_necessario,subtitulo_slogan,endereco_completo,telefone_whatsapp,instagram,site_oficial,horario_de_funcionamento,comodidades,destaque_na_home,data_de_inicio,sobre_o_evento,data_de_fim,local_do_evento,valor_do_ingresso,link_de_inscricao_compra,organizador
empreendimentos,"Cantina Della Mamma","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","Aqui, você encontrará vinhos, pães e outros produtos de fabricação própria. A arquitetura e a decoração proporcionam uma imersão na cultura dos vinhos.","R. Júlio César Setenareski, 2900",,,,"Experiência autêntica em vinhos e cultura italiana.","R. Júlio César Setenareski, 2900, Colônia Mergulhão, CEP 83085-290",4136351384,@cantina_della_mamma,http://www.caminhodovinho.tur.br/cantina-della-mamma,Sab: 15h-18h para retiradas,"Degustação, visitas à produção, eventos",Não,,,,,,
empreendimentos,"Cervejaria Adridine Chopp Brux Beer","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","Essa cervejaria tem como diferencial a leveza do chopp produzido artesanalmente que combina o sabor e a qualidade do puro malte.","R. João Berger, n°5332",,,,"Descubra a leveza e qualidade do chopp artesanal.","R. João Berger, n°5332, Colônia Murici, CEP 83085-490",41992241702,@choppbruxbee,,Sáb-Dom: 10h-18h,"Opções de cerveja artesanal, bar",Não,,,,,,
empreendimentos,"Cervejaria Sapopemba","Vinho, Cerveja e Cachaça",,,"Local indicado para quem quer experimentar diferentes tipos de cervejas artesanais, chopp de vinho e petiscos. Oferece cervejas nacionais e importadas.","R. Veríssimo Marques, 1145",,,,"Experimente cervejas artesanais em um ambiente rústico e familiar.","R. Veríssimo Marques, 1145, Centro, CEP 83005-410",41997519437,@cervejaria.sapopemba,,Ter-Sab: 17h-00h,"14 torneiras de cerveja, feijoada aos sábados",Não,,,,,,
empreendimentos,"Cervejaria Vosgerau","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","1a fábrica de cerveja artesanal da cidade, produz cerveja viva, não pausterizada e sem conservantes desde 2014. Localizada no Caminho do Vinho.","R. Júlio César Setenareski, 350",,,,"Desfrute de cervejas artesanais e boa música no Caminho do Vinho.","R. Júlio César Setenareski, 350, Colônia Murici, CEP 83025-390",41992332111,@cervejariavosgerau,,Sáb-Dom: 12h-18h,"Cervejas artesanais, chopp, drinks, música ao vivo",Não,,,,,,
empreendimentos,"Dona Rosa Bar Chopp Artesanal","Vinho, Cerveja e Cachaça",,"Rota das Colônias","Restaurante que oferece um cardápio diversificado, acompanhado de chopp artesanal e música ao vivo no estilo Pop-Rock. Ampla área externa com mesas.","R. Dr. Murici, 7270",,,,"Desfrute de chopp artesanal e música ao vivo em um ambiente acolhedor.","R. Dr. Murici, 7270, Colônia Murici, CEP 83085-310",41991346333,@donarosasjp,,Sex: 18h-23h | Sáb: 14h-23h | Dom: 12h-19h,"Ampla área externa, espaço para crianças, aceita animais",Não,,,,,,
empreendimentos,"Nut Bier Cervejaria e Restaurante","Vinho, Cerveja e Cachaça",,"Rota das Colônias","Pioneira no Brasil e premiada nacionalmente, reúne o conceito de cervejaria e natureza, sendo especializada em pratos à base de cogumelos.","R. José Scrobot Sobrinho, 2373",,,,"Experiência única em cervejaria e gastronomia com cogumelos.","R. José Scrobot Sobrinho, 2373, Colônia Murici, CEP 83085-465",41985316617,@nutbier,https://www.nutbier.com.br,Sáb-Dom e Feriados: 12h-18h,"Cervejas artesanais, porções, souvenirs",Não,,,,,,
empreendimentos,"Salumeria e Vinícula Politano","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","A vinícola teve início com a produção de vinhos para conhecidos da família do Sr. David Pissaia. A filha cursou Enologia e agregou valor aos produtos.","R. Júlio César Setenareski, 4100",,,,"Descubra a tradição e o sabor autêntico.","R. Júlio César Setenareski, 4100, Colônia Mergulhão, CEP 83085-290",4192357877,,,Consultar,"Produção de vinhos e embutidos",Não,,,,,,
empreendimentos,"Vinhos do italiano","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","Ao chegar ao Brasil em 1961, Mário Bellino trouxe da Itália a receita do seu melhor vinho e começou a produzi-lo assim que se instalou na cidade.","R. Júlio César Setenareski 1851",,,,"Tradição em vinhos artesanais desde 1961","R. Júlio César Setenareski 1851, Colônia Mergulhão, CEP 83085-290",4135400222,@vinhosdoitalianooficia,https://www.vinhosdoitaliano.com.br/,Seg-Dom: 9h-18h,"Venda de vinhos, produtos coloniais, visita à vinícola",Não,,,,,,
empreendimentos,"Vinhos Don Gabriel","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","A empresa pertence à Família Pissaia. Seu fundador chegou ao Brasil em 1880, proveniente da Itália, trazendo consigo a arte de produzir vinhos.","R. Júlio César Setenareski, 2990",,,,"Vinhos coloniais de fabricação própria.","R. Júlio César Setenareski, 2990, Colônia Mergulhão, CEP 83085-290",4136351360,@vinhosdongabriel_,https://www.caminhodovinho.tur.br/vinhos-don-gabriel/,Seg-Dom: 9h-18h,"Queijos, salames, geleias, doces, sucos",Não,,,,,,
empreendimentos,"Vinhos Dom Roberto Museu Familiar","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","Os vinhos Dom Roberto se destacam pela mistura de descendentes de italianos e poloneses. Possui um pequeno museu local que oferece uma viagem no tempo.","R. Augusto Micrute, 2100",,,,"Experimente vinhos coloniais autênticos e explore um museu familiar.","R. Augusto Micrute, 2100, Colônia Acioli, CEP 83075-182",41991329400,@vinhos-dom-roberto,http://www.vinicoladomroberto.com.br,Ter-Dom: 9h-17h45,"Vinhos, visita ao parreiral, acessibilidade",Não,,,,,,
empreendimentos,"Vinhos Irmãos Juliatto","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","A Família Juliatto produz vinhos há mais de 100 anos. A tradição vinícola foi herdada da região de Vêneto, na Itália, trazida pelos irmãos Paulo, Luciano e Ernesto.","R. Júlio César Setenareski, 3797",,,,"Experimente a tradição vinícola centenária.","R. Júlio César Setenareski, 3797, Colônia Mergulhão, CEP 83085-290",4136351221,@irmaos.juliatto,https://www.caminhodovinho.tur.br/vinhos-irmaos-juliatto,Seg-Dom: 9h-18h,"Variedade de vinhos, sucos, geleias",Não,,,,,,
empreendimentos,"Roça Bar Choperia e casa de porções","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","O bar foi criado com a proposta de oferecer chopp e porções em um espaço capaz de reunir o público que aprecia um ambiente aconchegante e interiorano.","R. Júlio César Setenareski, 3505",,,,"Chopp e porções em um ambiente rústico e acolhedor.","R. Júlio César Setenareski, 3505, Colônia Mergulhão, CEP 83085-290",4191497598,@orocabar,https://linktr.ee/orocabar,Sex-Sáb: 18h-00h,"Galpão rústico, área pet, espaço infantil, música ao vivo",Não,,,,,,
empreendimentos,"Vinhos Vo Vito Museu Familiar","Vinho, Cerveja e Cachaça",,"Caminho do Vinho","Naturais de Treviso, a família Pissaia chegou ao Paraná em 1877. O local possui uma arquitetura e decoração característica e um museu com objetos da família.","R. Júlio César Setenareski 2340",,,,"Experimente vinhos coloniais autênticos e descubra a história.","R. Júlio César Setenareski 2340, Colônia Mergulhão, CEP 83085-290",41984458722,@vinhos_vo_vito,http://www.vinhosvovito.com.br,Seg-Sex: 8h30-17h40 | Sáb-Dom: 9h30-18h,"Produção de vinhos, museu familiar",Não,,,,,,
empreendimentos,"Vinícola Araucária","Vinho, Cerveja e Cachaça",,"Rota das Colônias","Localizada dentro do Complexo Enoturístico Araucária. Destaca-se pela produção de vinhos finos e espumantes de alta qualidade a partir de vinhedos próprios.","R. Aparecida Góes de Paula, 1300",,,,"Descubra vinhos finos e espumantes em um ambiente acolhedor.","R. Aparecida Góes de Paula, 1300, Colônia Murici, CEP 83185-000",41991735742,@vinicolaaraucaria,http://www.vinicolaaraucaria.com.br,Seg-Dom: 9h-16h,"Loja de vinhos, visitas guiadas, restaurante, hotel boutique",Não,,,,,,
empreendimentos,"Vinicola Roberto","Vinho, Cerveja e Cachaça",,,"Em um ambiente simples e acolhedor, esta autêntica cachaçaria oferece pratos incomuns na região tais como rabada, mocotó e dobradinha, além de feijoada.","Av. das Torres, 4951",,,,"Experiência gastronômica única com cachaças e pratos regionais.","Av. das Torres, 4951, Águas Belas, CEP 83005-450",41995935127,,,Diariamente a partir das 10h,"Clube do Whisky, encomenda de bebidas",Não,,,,,,
empreendimentos,"Aeroporto Internacional Afonso Pena","Infraestrutura",,,"Construído entre 1944 e 1945, funcionou inicialmente como base militar. Adquiriu status internacional em 1996. Seu nome homenageia o 6º presidente do Brasil.","Av. Rocha Pombo",,,,"A principal porta de entrada aérea do Paraná.","Av. Rocha Pombo, Águas Belas, CEP 83010-900",08007274720,,https://www.ccraeroportos.com.br/curitiba-pr,24h,"Estacionamento, praça de alimentação, locadora de veículos, acessibilidade",Não,,,,,,
empreendimentos,"Confidence Câmbio Aeroporto","Infraestrutura",,,"Serviço de câmbio de moeda localizado no Aeroporto Internacional Afonso Pena, facilitando transações para turistas.","Av. Rocha Pombo",,,,"Serviço de câmbio no Aeroporto.","Av. Rocha Pombo, Águas Belas, CEP 83010-900",,,,,24h,Câmbio de Moedas.,Não,,,,,,
empreendimentos,"Travelex Cofidence","Infraestrutura",,,"Serviço de câmbio de moeda confiável no centro, facilitando a vida do turista no coração de São José dos Pinhais.","R. Dona Izabel Redentora, 1434 L. 243",,,,"Serviço de câmbio de moeda confiável no centro.","R. Dona Izabel Redentora, 1434 L. 243, Centro, CEP 83005-010",,,,,Horário Comercial,Câmbio de Moedas.,Não,,,,,,
empreendimentos,"Farmacia Nissei 24h","Infraestrutura",,,"Sua saúde em boas mãos, 24 horas por dia. Rede de farmácias com plantão 24h no centro da cidade.","R. Dona Izabel Redentora, 2320",,,,"Sua saúde em boas mãos, 24 horas por dia.","R. Dona Izabel Redentora, 2320, Centro, CEP 83005-010",41800643646,,,,24h,Farmácia 24h.,Não,,,,,,
empreendimentos,"Hospital São José dos Pinhais","Infraestrutura",,,"Construído em 1948, é referência em urgência e emergência para São José dos Pinhais, Tijucas do Sul e a região sul de Curitiba.","R. Cel. Luiz Victorino Ordine, 1747",,,,"Excelência em cuidado materno-infantil e urgência.","R. Cel. Luiz Victorino Ordine, 1747, São Pedro, CEP 83005-040",4132835522,@hospitalematernidadesjp,,24h,"Maternidade, pronto sorocorro, UTI Geral e Neo Natal",Não,,,,,,
empreendimentos,"Maternidade São José dos Pinhais","Infraestrutura",,,"Construído para se tornar uma referência em saúde pública na região. Unidade moderna integrada ao SUS com capacidade para atender toda a região metropolitana.","R. Alcidio Viana 1020",,,,"Referência em saúde pública com infraestrutura moderna.","R. Alcidio Viana 1020, São Pedro, CEP 83005-040",,,,Ainda não definido,"Seis pavimentos, 300 leitos, heliporto",Não,,,,,,
empreendimentos,"UPA Afonso Pena","Infraestrutura",,,"Unidade de Pronto Atendimento localizada no Parque da Fonte, essencial para emergências da região.","R. Francisca de Souza Cortês, 460",,,,"Unidade de Pronto Atendimento.","R. Francisca de Souza Cortês, 460, Parque da Fonte, CEP 83050-690",,,,,24h,Atendimento de Urgência.,Não,,,,,,
empreendimentos,"UPA Rui Barbosa","Infraestrutura",,,"Unidade de Pronto Atendimento essencial para a rede de saúde municipal.","Av. Rui Barbosa, 10471",,,,"Unidade de Pronto Atendimento.","Av. Rui Barbosa, 10471, Aristocrata, CEP 83025-094",,,,,24h,Atendimento de Urgência.,Não,,,,,,
empreendimentos,"Informação turística SecTur","Infraestrutura",,,"Ponto oficial de informações turísticas mantido pela Secretaria de Turismo de São José dos Pinhais.","R. Norberto de Brito, 290",,,,"Informações Turísticas Oficiais.","R. Norberto de Brito, 290, Centro, CEP 83035-290",,,,,Horário Comercial,Apoio ao turista.,Não,,,,,,
empreendimentos,"Informação turística Aeroporto","Infraestrutura",,,"Balcão de informações turísticas localizado no Aeroporto Internacional Afonso Pena.","Av. Rocha Pombo",,,,"Balcão de Informações no Aeroporto.","Av. Rocha Pombo, Águas Belas, CEP 83010-900",,,,,Consultar,Apoio ao turista desembarcando.,Não,,,,,,
empreendimentos,"Guardia Urbana","Infraestrutura",,,"Sede da Guarda Municipal de São José dos Pinhais, oferecendo segurança para moradores e turistas.","R. Veríssimo Marques, 500",,,,"Segurança Municipal.","R. Veríssimo Marques, 500, Centro, CEP 83005-410",153,,,,24h,Segurança Pública.,Não,,,,,,
empreendimentos,"Policia Militar","Infraestrutura",,,"Sede local da Polícia Militar do Paraná em São José dos Pinhais.","R. Augustinho Zen, 115",,,,"Segurança Estadual.","R. Augustinho Zen, 115, Silveira da Motta, CEP 83030-610",4137534517,,,,24h,Segurança Pública.,Não,,,,,,
