cpt_slug,post_title,tax_categorias_empreendimentos,tax_tipo_atrativo,tax_rotas_turisticas,resumo_historico,endereco_localizacao,entrada,horario_de_visitacao,guia_necessario,subtitulo_slogan,endereco_completo,telefone_whatsapp,instagram,site_oficial,horario_de_funcionamento,comodidades,destaque_na_home,data_de_inicio,sobre_o_evento,data_de_fim,local_do_evento,valor_do_ingresso,link_de_inscricao_compra,organizador
atrativos,"Pesque e Pague Recanto das Flores",,"Atividades Esportivas",,"Propriedade encantadora de rios preservados e paisagismo florido, ideal para as famílias. Conhecida pela hospitalidade com o público feminino, pelas nove opções autorais de caipirinhas relaxantes e os variados shows de música ao vivo aos domingos.","-25.606421, -49.087562","Paga","Sáb-Dom: 8h30-18h | Seg-Sex: Fechado","Não",,"-25.606421, -49.087562","41991590466","https://www.instagram.com/pesquepaguerecantodasflores",,,,"Não",,,,,,
atrativos,"Pesqueiro Capão de Pinho",,"Atividades Esportivas",,"Sítio gigante envolto por enormes pinheiros naturais, abrigando desde 2000 uma área focada no descanso dos pescadores. Possui sete quadras de vôlei e riacho banhável. Os peixes pacus e carpas ditam os desafios esportivos sob os decks sombreados.","-25.621365, -49.256935",,"Seg-Dom: 7h-18h | Lanchonete: Sáb, Dom e Feriados","Não",,"-25.621365, -49.256935","41998029782","https://www.instagram.com/capao_do_pinho",,,,"Não",,,,,,
atrativos,"Pesqueiro São José",,"Atividades Esportivas",,"Meca dos pescadores mais fiéis da região. Promove competições animadas de pesca esportiva valendo troféus em seus tanques abertos e sombreados. O restaurante da beira dos lagos perfuma a área com suculentos espetinhos nas grelhas a carvão.","-25.582355, -49.217937","Paga","Seg-Dom: 6h-17h30","Não",,"-25.582355, -49.217937","41999290772","https://instagram.com/pesqueirosjose",,,,"Não",,,,,,
atrativos,"Pesqueiro Velha Olaria",,"Atividades Esportivas","Destinos do Campo","Implantado sobre a terra escavada da antiga cerâmica produtiva da família Zilotto. Possui quatro poços principais onde a carpa cabeçuda ataca as iscas frequentemente, enquanto a lanchonete rústica garante o sabor e o sossego das tardes esportivas no campo.","-25.625131, -49.257725","Paga","Ter-Dom: 6h30-18h | Seg: Fechado","Não",,"-25.625131, -49.257725","41991142168","https://instagram.com/velha_olaria",,,,"Não",,,,,,
atrativos,"Rota cicloturística Caminho do Vinho",,"Atividades Esportivas","Caminho do Vinho","Percurso circular de 64 km voltado ao mountain bike de estradas abertas. Os ciclistas serpenteiam o asfalto misturado a vales de terra batida e charmosos paralelepípedos centenários entre as principais vinícolas de degustação do município.","Área Rural Centro-sul do Município",,,"Não",,"Área Rural Centro-sul do Município",,,,,,"Não",,,,,,
atrativos,"Rota cicloturística Camomilas",,"Atividades Esportivas","Ciclotur","São 58 km marcantes que levam os pneus a cruzarem as rústicas colônias europeias. Especialmente na primavera, as estradas exalam um inesquecível aroma floral por entre a poeira, margeando os tapetes amarelos na divisa de Tijucas do Sul.","Área rural ao sudoeste do município e uma pequena parte no município de Tijucas do Sul",,,"Não",,"Área rural ao sudoeste do município e uma pequena parte no município de Tijucas do Sul",,,,,,"Não",,,,,,
atrativos,"Rota cicloturística Colônia Castelhanos",,"Atividades Esportivas","Ciclotur","A mais vertiginosa trilha linear do município: 37 km caindo de 948 metros para terminar nos baixos 257 metros na Serra do Mar. Um teste brutal para freios que transiciona pelas belas reservas atlânticas rumo aos litorais caiçaras profundos.","Área Rural ao Sudeste do município, no vale da Colônia Santos Andrade e Castelhanos",,,"Não",,"Área Rural ao Sudeste do município, no vale da Colônia Santos Andrade e Castelhanos",,,,,,"Não",,,,,,
atrativos,"Rota cicloturística Olarias",,"Atividades Esportivas","Ciclotur","Travessia mista e longa com 45 km em sistema circular. Os pneus rolam por entre antigas cavas de argila, chaminés desativadas e cerâmicas, evidenciando o intenso histórico geológico de extrações de matéria-prima das regiões mais ocidentais.","Área rural ao oeste do município",,,"Não",,"Área rural ao oeste do município",,,,,,"Não",,,,,,
atrativos,"Rota cicloturística Pinheiro Seco",,"Atividades Esportivas","Ciclotur","Opção mais curta (28 km) e focada em quem está testando suas resistências. O roteiro em sua maioria se dá sobre as pedras soltas e valas das planícies agrícolas próximas à rodovia litorânea BR-277 no cenário leste, fora do barulho da capital.","Área rural ao leste do município",,,"Não",,"Área rural ao leste do município",,,,,,"Não",,,,,,
atrativos,"Praça do Skate (Praça do Verbo Divino)",,"Atividades Esportivas",,"Santuário dos jovens skatistas no coração de cimento da cidade, atraindo manobras rápidas e rodas batendo duro no concreto em seus complexos corrimões, bordas e transições. É um espaço oxigenado em meio ao grande movimento financeiro do bairro.","-25.533451, -49.204708",,,"Não",,"-25.533451, -49.204708",,,,,,"Não",,,,,,
atrativos,"Vila Hipica Murici",,"Atividades Esportivas","Rota das Colônias","Elegante escola e pensionato para equinos. Oferece serviços precisos de estabulagem, treino de saltos e aulas rigorosas de equitação aos amantes dos esportes à cavalo, perfeitamente integrados ao exuberante ar campestre e aberto da Bacia do Miringuava.","-25.573784, -49.139706",,"Seg-Sáb: 8h-12h, 14h-18h | Dom: 8h-12h","Não",,"-25.573784, -49.139706","41992032121",,"www.vilahipicamurici.com.br",,,"Não",,,,,,
atrativos,"Bosque da Usina (Bosque do Coelho)",,"Parques e Passeios",,"Pequeno refúgio natural isolado no centro urbano, ideal para caminhadas breves e descansos sob a sombra das árvores. Durante a Páscoa, o espaço ganha vida com o lúdico Bosque do Coelho, sediando brincadeiras e decoração temática para as crianças.","-25.532156, -49.206802","Gratuita",,"Não",,"-25.532156, -49.206802",,,,,,"Não",,,,,,
atrativos,"Bosque do Vovô",,"Parques e Passeios",,"Reduto verde desenhado para o repouso da terceira idade. Fornece densa mata nativa, churrasqueiras e aparelhos esportivos silenciosos. Ocasionalmente cede espaço à agitação no Domingão do Rock ou nas potentes exibições dos motoclubes e trikes locais.","-25.540068, -49.155007","Gratuita",,"Não",,"-25.540068, -49.155007",,,,,,"Não",,,,,,
atrativos,"Calçadão da Rua XV",,"Parques e Passeios",,"Artéria comercial, o Calçadão concentra o passeio social sem carros dos moradores sobre antigos mosaicos e bancos aconchegantes. A via margeia os museus centrais e lojas históricas servindo de palco constante para feiras de artesanatos e cultura.","-25.535753, -49.206350","Gratuita",,"Não",,"-25.535753, -49.206350",,,,,,"Não",,,,,,
atrativos,"Caminho do vinho",,"Parques e Passeios","Caminho do Vinho","Via de percurso imersiva e famosa em todo o sul do país. Liga perfeitamente as propriedades agroturísticas, empórios, adegas italianas rústicas e farta gastronomia quente sobre um nostálgico chão de paralelepípedos abraçado pelas velhas araucárias.","-25.572012, -49.146847",,,"Não",,"-25.572012, -49.146847",,,,,,"Não",,,,,,
atrativos,"Parque da Fonte",,"Parques e Passeios",,"Três hectares contínuos que servem de oásis ecológico ao trânsito barulhento do bairro. Possui pistas sombreadas e infraestrutura infantil. É o principal e mágico anfitrião natalino da cidade ao sediar anualmente a luminosa Casa do Papai Noel.","-25.504771, -49.181297","Gratuita","Diariamente: 6h-22h","Não",,"-25.504771, -49.181297",,,,,,"Não",,,,,,
atrativos,"Parque do Polder",,"Parques e Passeios",,"Área fundamental de escoamento que combate os alagamentos severos nos vales habitados. Atualmente, encontra-se em vigoroso processo de estudo paisagístico para converter sua grandiosa lagoa em um rico e seguro parque público de passeios à beira da água.","Bairro Cidade Jardim no limite com o Rio Iguaçú",,,"Não",,"Bairro Cidade Jardim no limite com o Rio Iguaçú",,,,,,"Não",,,,,,
atrativos,"Parque Linear Rio Itaqui",,"Parques e Passeios",,"Um grandioso e linear bolsão orgânico construído para sanar e defender quase 20 quilômetros ininterruptos do Rio Itaqui. O parque forma um amortecedor verde com caminhos cênicos evitando o desabamento ribeirinho e o estrago das chuvas e ventos marginais.","-25.499953, -49.130359",,,"Não",,"-25.499953, -49.130359",,,,,,"Não",,,,,,
